tweet_id,timestamp,source,expanded_urls,rating,dog_stage,favorite_count,retweet_count
689905486972461056,2016-01-20,twitter,rateDogs photo,11,pupper,2581,752
689977555533848577,2016-01-21,twitter,rateDogs photo,12,None,1454,484
689993469801164801,2016-01-21,vine,rateDogs vine,12,floofer,1567,500
689999384604450816,2016-01-21,twitter,rateDogs photo,10,None,1520,410
690005060500217858,2016-01-21,twitter,rateDogs photo,10,None,3900,1836
690015576308211712,2016-01-21,twitter,rateDogs photo,12,pupper,2666,804
690021994562220032,2016-01-21,twitter,rateDogs photo,10,None,2980,1123
690248561355657216,2016-01-21,twitter,rateDogs photo,11,None,1794,446
690348396616552449,2016-01-22,vine,rateDogs vine,12,None,1597,555
690360449368465409,2016-01-22,twitter,rateDogs photo,9,None,2823,967
690374419777196032,2016-01-22,twitter,rateDogs photo,11,None,3462,935
690400367696297985,2016-01-22,twitter,rateDogs photo,10,None,1987,490
690597161306841088,2016-01-22,twitter,rateDogs photo,11,None,2091,653
690649993829576704,2016-01-22,twitter,rateDogs photo,11,None,1391,305
690690673629138944,2016-01-23,twitter,rateDogs photo,10,None,2481,861
690728923253055490,2016-01-23,twitter,rateDogs photo,8,None,2308,563
690735892932222976,2016-01-23,twitter,rateDogs photo,13,None,4021,1392
690932576555528194,2016-01-23,twitter,rateDogs photo,12,None,3494,1109
690938899477221376,2016-01-23,twitter,rateDogs photo,10,None,4409,2171
690959652130045952,2016-01-23,twitter,rateDogs photo,11,pupper,3808,1363
690989312272396288,2016-01-23,vine,rateDogs vine,12,None,6282,3126
691090071332753408,2016-01-24,twitter,rateDogs photo,12,None,1814,363
691096613310316544,2016-01-24,twitter,rateDogs photo,11,None,3152,971
691321916024623104,2016-01-24,twitter,rateDogs photo,11,None,2746,717
691416866452082688,2016-01-25,twitter,rateDogs photo,13,None,20572,8305
691444869282295808,2016-01-25,twitter,rateDogs photo,12,None,2825,920
691459709405118465,2016-01-25,twitter,rateDogs photo,12,None,4323,1249
691483041324204033,2016-01-25,twitter,rateDogs photo,5,None,2519,615
691675652215414786,2016-01-25,twitter,rateDogs photo,10,None,2067,552
691756958957883396,2016-01-25,twitter,rateDogs photo,10,None,3073,1108
691793053716221953,2016-01-26,vine,rateDogs vine,10,None,8629,4558
691820333922455552,2016-01-26,twitter,rateDogs photo,8,None,4195,1792
692017291282812928,2016-01-26,twitter,rateDogs photo,9,None,3049,1039
692041934689402880,2016-01-26,vine,rateDogs vine,13,None,3621,1381
692158366030913536,2016-01-27,twitter,rateDogs photo,10,None,2294,863
692187005137076224,2016-01-27,twitter,rateDogs photo,12,None,2681,890
692417313023332352,2016-01-27,twitter,rateDogs photo,7,pupper,9948,3777
692530551048294401,2016-01-28,twitter,rateDogs photo,10,None,1969,456
692535307825213440,2016-01-28,twitter,rateDogs photo,10,None,3396,1472
692568918515392513,2016-01-28,twitter,rateDogs photo,12,None,4622,1666
692752401762250755,2016-01-28,twitter,rateDogs photo,13,pupper,7269,3942
692828166163931137,2016-01-28,twitter,rateDogs photo,12,pupper,3062,958
692894228850999298,2016-01-29,twitter,rateDogs photo,10,None,2418,875
692901601640583168,2016-01-29,twitter,rateDogs photo,10,None,1901,658
692905862751522816,2016-01-29,twitter,rateDogs photo,10,pupper,2595,951
692919143163629568,2016-01-29,twitter,rateDogs photo,9,None,2843,806
693095443459342336,2016-01-29,twitter,rateDogs photo,10,pupper,1995,502
693109034023534592,2016-01-29,twitter,rateDogs video,11,None,1833,668
693155686491000832,2016-01-29,twitter,rateDogs photo,12,None,8398,3474
693231807727280129,2016-01-30,twitter,rateDogs photo,9,None,3047,797
693262851218264065,2016-01-30,twitter,rateDogs photo,11,pupper,2370,545
693267061318012928,2016-01-30,vine,rateDogs vine,12,None,2542,889
693280720173801472,2016-01-30,twitter,rateDogs photo,10,None,3578,1352
693486665285931008,2016-01-30,twitter,rateDogs video,11,None,1888,683
693590843962331137,2016-01-31,twitter,rateDogs photo,3,pupper,5388,2135
693622659251335168,2016-01-31,twitter,rateDogs photo,10,None,1638,399
693629975228977152,2016-01-31,twitter,rateDogs photo,12,pupper,2602,869
693642232151285760,2016-01-31,twitter,rateDogs photo,9,None,2704,451
693647888581312512,2016-01-31,twitter,rateDogs photo,7,None,2864,644
693942351086120961,2016-01-31,twitter,rateDogs photo,10,None,1842,400
693993230313091072,2016-02-01,vine,rateDogs vine,12,None,1993,437
694001791655137281,2016-02-01,twitter,rateDogs photo,11,None,3603,1124
694183373896572928,2016-02-01,twitter,rateDogs photo,9,None,3128,1007
694206574471057408,2016-02-01,twitter,rateDogs photo,10,None,4460,2206
694329668942569472,2016-02-02,twitter,rateDogs photo,9,pupper,2135,543
694342028726001664,2016-02-02,vine,rateDogs vine,11,None,1676,529
694352839993344000,2016-02-02,twitter,rateDogs photo,10,None,2167,672
694669722378485760,2016-02-02,twitter,rateDogs photo,12,None,37971,15687
694905863685980160,2016-02-03,twitter,rateDogs photo,10,None,2945,1016
694925794720792577,2016-02-03,vine,rateDogs vine,5,None,2868,995
695051054296211456,2016-02-04,twitter,rateDogs photo,6,None,2833,854
695064344191721472,2016-02-04,twitter,rateDogs video,4,None,1711,654
695074328191332352,2016-02-04,twitter,rateDogs photo,11,pupper,3024,1195
695095422348574720,2016-02-04,twitter,rateDogs photo,12,pupper,2804,667
695314793360662529,2016-02-04,twitter,rateDogs photo,10,None,3875,1595
695409464418041856,2016-02-05,twitter,rateDogs photo,10,None,9167,3870
695446424020918272,2016-02-05,twitter,rateDogs photo,12,None,4646,1963
695629776980148225,2016-02-05,twitter,rateDogs photo,8,None,4860,2281
695794761660297217,2016-02-06,twitter,rateDogs photo,13,None,3385,849
695816827381944320,2016-02-06,twitter,rateDogs photo,11,None,3194,1275
696100768806522880,2016-02-06,vine,rateDogs vine,10,pupper,2064,721
696405997980676096,2016-02-07,twitter,rateDogs photo,7,None,3419,1236
696488710901260288,2016-02-08,twitter,rateDogs photo,12,None,2700,1123
696713835009417216,2016-02-08,twitter,rateDogs photo,9,pupper,2529,704
696744641916489729,2016-02-08,vine,rateDogs vine,10,None,2207,1025
696754882863349760,2016-02-08,twitter,rateDogs photo,10,None,1569,387
696877980375769088,2016-02-09,twitter,rateDogs photo,9,pupper,2598,774
696886256886657024,2016-02-09,twitter,rateDogs photo,12,None,5139,1940
696894894812565505,2016-02-09,twitter,rateDogs photo,9,None,2497,733
696900204696625153,2016-02-09,twitter,rateDogs photo,12,None,3402,1112
697242256848379904,2016-02-10,twitter,rateDogs photo,10,None,2677,723
697255105972801536,2016-02-10,twitter,rateDogs photo,10,None,3211,1260
697259378236399616,2016-02-10,twitter,rateDogs photo,8,None,3491,1079
697270446429966336,2016-02-10,twitter,rateDogs photo,10,None,4967,2021
697463031882764288,2016-02-10,twitter,rateDogs photo,11,None,3630,1498
697482927769255936,2016-02-10,twitter,rateDogs photo,11,None,2579,739
697516214579523584,2016-02-10,vine,rateDogs vine,9,None,2203,1229
697575480820686848,2016-02-11,twitter,rateDogs photo,8,None,2170,550
697596423848730625,2016-02-11,twitter,rateDogs photo,11,pupper,3227,1365
697616773278015490,2016-02-11,twitter,rateDogs photo,11,pupper,3360,1096
697630435728322560,2016-02-11,vine,rateDogs vine,8,None,1857,587
697881462549430272,2016-02-11,twitter,rateDogs photo,10,None,3217,1288
697943111201378304,2016-02-12,twitter,rateDogs photo,10,None,2556,753
697990423684476929,2016-02-12,twitter,rateDogs photo,11,None,3494,1404
697995514407682048,2016-02-12,twitter,rateDogs photo,11,None,1624,362
698178924120031232,2016-02-12,twitter,rateDogs photo,10,None,2982,800
698195409219559425,2016-02-12,twitter,rateDogs photo,9,None,17825,6481
698262614669991936,2016-02-12,twitter,rateDogs photo,11,None,5048,2177
698342080612007937,2016-02-13,twitter,rateDogs video,11,None,2410,1028
698355670425473025,2016-02-13,twitter,rateDogs photo,10,None,1990,488
698549713696649216,2016-02-13,twitter,rateDogs photo,9,None,2463,669
698635131305795584,2016-02-13,twitter,rateDogs video,12,None,1367,371
698703483621523456,2016-02-14,twitter,rateDogs photo,7,None,1546,412
698710712454139905,2016-02-14,twitter,rateDogs photo,10,None,2633,744
698907974262222848,2016-02-14,twitter,rateDogs photo,10,None,2698,676
698953797952008193,2016-02-14,twitter,rateDogs photo,11,None,2883,977
698989035503689728,2016-02-14,twitter,rateDogs photo,13,None,3598,1067
699036661657767936,2016-02-15,twitter,rateDogs photo,13,pupper,2780,1296
699060279947165696,2016-02-15,vine,rateDogs vine,12,None,4023,1963
699072405256409088,2016-02-15,twitter,rateDogs video,12,None,3192,1288
699079609774645248,2016-02-15,twitter,rateDogs photo,8,None,2600,713
699088579889332224,2016-02-15,twitter,rateDogs photo,3,None,2377,682
699323444782047232,2016-02-15,twitter,rateDogs photo,10,None,3358,937
699370870310113280,2016-02-15,twitter,rateDogs photo,11,None,1998,476
699413908797464576,2016-02-16,twitter,rateDogs photo,11,None,2195,672
699423671849451520,2016-02-16,twitter,rateDogs photo,10,None,1458,360
699434518667751424,2016-02-16,twitter,rateDogs photo,12,pupper,2314,554
699446877801091073,2016-02-16,twitter,rateDogs photo,12,None,6310,2837
699691744225525762,2016-02-16,twitter,rateDogs photo,5,None,10900,4983
699775878809702401,2016-02-17,twitter,rateDogs photo,11,None,2086,660
699779630832685056,2016-02-17,twitter,rateDogs photo,10,None,2947,1340
699788877217865730,2016-02-17,twitter,rateDogs photo,12,None,2390,539
699801817392291840,2016-02-17,twitter,rateDogs photo,11,pupper,3238,1044
700002074055016451,2016-02-17,twitter,rateDogs photo,9,None,3521,1459
700029284593901568,2016-02-17,twitter,rateDogs photo,10,None,2198,630
700062718104104960,2016-02-17,twitter,rateDogs photo,6,None,2809,753
700143752053182464,2016-02-18,twitter,rateDogs photo,10,pupper,8013,2993
700151421916807169,2016-02-18,twitter,rateDogs photo,11,pupper,2384,716
700167517596164096,2016-02-18,twitter,rateDogs photo,10,None,2818,811
700462010979500032,2016-02-18,twitter,rateDogs photo,6,None,4406,1957
700505138482569216,2016-02-19,twitter,rateDogs photo,12,None,2421,622
700518061187723268,2016-02-19,twitter,rateDogs photo,10,None,2801,868
700747788515020802,2016-02-19,twitter,rateDogs photo,11,None,24287,10179
700796979434098688,2016-02-19,twitter,rateDogs photo,7,None,2588,1038
700847567345688576,2016-02-20,twitter,rateDogs photo,10,None,2587,541
700864154249383937,2016-02-20,twitter,rateDogs photo,12,pupper,2759,664
700890391244103680,2016-02-20,twitter,rateDogs photo,11,None,2360,621
701214700881756160,2016-02-21,twitter,rateDogs photo,12,None,12991,5548
701545186879471618,2016-02-21,twitter,rateDogs photo,10,pupper,2818,662
701570477911896070,2016-02-22,twitter,rateDogs photo,9,None,2995,1018
701601587219795968,2016-02-22,twitter,rateDogs photo,10,None,2221,499
701805642395348998,2016-02-22,vine,rateDogs vine,11,pupper,3648,1839
701889187134500865,2016-02-22,twitter,rateDogs photo,11,None,3785,1495
701952816642965504,2016-02-23,twitter,rateDogs photo,11,None,4045,1107
701981390485725185,2016-02-23,twitter,rateDogs photo,12,None,3656,1076
702217446468493312,2016-02-23,twitter,rateDogs photo,9,None,5109,1458
702276748847800320,2016-02-23,twitter,rateDogs photo,11,None,2633,828
702321140488925184,2016-02-24,twitter,rateDogs photo,12,None,3483,1121
702332542343577600,2016-02-24,vine,rateDogs vine,13,None,3400,1688
702539513671897089,2016-02-24,twitter,rateDogs photo,12,None,3052,1046
702598099714314240,2016-02-24,twitter,rateDogs photo,11,pupper,11003,3554
702671118226825216,2016-02-25,twitter,rateDogs photo,10,None,2324,606
702684942141153280,2016-02-25,twitter,rateDogs photo,11,None,3416,1170
702899151802126337,2016-02-25,vine,rateDogs vine,12,None,1712,487
702932127499816960,2016-02-25,twitter,rateDogs photo,6,None,2755,784
703041949650034688,2016-02-26,twitter,rateDogs photo,10,None,28061,13613
703079050210877440,2016-02-26,twitter,rateDogs photo,11,None,7837,3363
703268521220972544,2016-02-26,twitter,rateDogs photo,12,pupper,2094,601
703356393781329922,2016-02-26,twitter,rateDogs photo,9,None,2026,420
703382836347330562,2016-02-27,twitter,rateDogs photo,12,None,3726,1241
703407252292673536,2016-02-27,twitter,rateDogs photo,10,pupper,2615,761
703611486317502464,2016-02-27,twitter,rateDogs photo,10,pupper,4104,1648
703631701117943808,2016-02-27,twitter,rateDogs photo,11,None,2761,752
703769065844768768,2016-02-28,twitter,rateDogs photo,10,None,3503,1235
703774238772166656,2016-02-28,twitter,rateDogs photo,10,None,1961,503
704054845121142784,2016-02-28,twitter,rateDogs photo,12,pupper,3105,999
704113298707505153,2016-02-29,twitter,rateDogs photo,8,None,1974,611
704134088924532736,2016-02-29,vine,rateDogs vine,12,pupper,1609,507
704347321748819968,2016-02-29,twitter,rateDogs photo,10,pupper,1688,384
704364645503647744,2016-02-29,twitter,rateDogs photo,12,None,8547,3856
704480331685040129,2016-03-01,twitter,rateDogs photo,11,None,3616,1149
704499785726889984,2016-03-01,twitter,rateDogs photo,12,None,3122,1084
704761120771465216,2016-03-01,twitter,rateDogs photo,13,pupper,7048,3145
704819833553219584,2016-03-02,twitter,rateDogs photo,7,None,2807,1089
704847917308362754,2016-03-02,twitter,rateDogs photo,12,None,5432,1663
704859558691414016,2016-03-02,twitter,rateDogs photo,10,pupper,2399,594
705066031337840642,2016-03-02,twitter,rateDogs photo,12,None,2310,658
705102439679201280,2016-03-02,twitter,rateDogs photo,10,None,2286,556
705223444686888960,2016-03-03,twitter,rateDogs photo,9,None,2742,876
705239209544720384,2016-03-03,twitter,rateDogs photo,11,None,3180,816
705428427625635840,2016-03-03,twitter,rateDogs photo,11,pupper,4055,1834
705442520700944385,2016-03-03,twitter,rateDogs photo,12,None,4730,1793
705475953783398401,2016-03-03,twitter,rateDogs photo,12,None,3143,1002
705591895322394625,2016-03-04,twitter,rateDogs photo,11,None,3365,1246
705898680587526145,2016-03-04,twitter,rateDogs photo,10,None,2519,608
705970349788291072,2016-03-05,twitter,rateDogs photo,12,None,3338,969
705975130514706432,2016-03-05,twitter,rateDogs photo,10,pupper,3294,803
706153300320784384,2016-03-05,vine,rateDogs vine,13,None,1588,417
706166467411222528,2016-03-05,twitter,rateDogs photo,7,None,5467,1747
706169069255446529,2016-03-05,twitter,external twitter post,12,None,4155,2409
706265994973601792,2016-03-05,twitter,rateDogs photo,11,None,2891,995
706291001778950144,2016-03-06,twitter,rateDogs photo,11,None,1803,509
706310011488698368,2016-03-06,twitter,rateDogs photo,12,pupper,22761,8665
706346369204748288,2016-03-06,twitter,rateDogs photo,12,None,3651,998
706516534877929472,2016-03-06,twitter,rateDogs photo,12,None,3290,1121
706538006853918722,2016-03-06,twitter,rateDogs photo,11,None,3668,1532
706593038911545345,2016-03-06,twitter,rateDogs photo,10,None,2290,680
706644897839910912,2016-03-07,twitter,rateDogs video,9,None,2733,1189
706681918348251136,2016-03-07,twitter,rateDogs photo,12,None,3528,1050
706901761596989440,2016-03-07,twitter,rateDogs photo,3,None,2197,651
706904523814649856,2016-03-07,vine,rateDogs vine,13,None,15466,8494
707014260413456384,2016-03-08,twitter,rateDogs photo,11,None,2442,646
707021089608753152,2016-03-08,twitter,rateDogs photo,12,None,4314,1486
707038192327901184,2016-03-08,twitter,rateDogs photo,10,None,2331,866
707059547140169728,2016-03-08,twitter,rateDogs photo,11,None,2734,732
707297311098011648,2016-03-08,twitter,rateDogs photo,10,None,2930,866
707315916783140866,2016-03-08,twitter,rateDogs photo,10,pupper,2621,695
707377100785885184,2016-03-09,twitter,rateDogs photo,9,None,3489,1169
707387676719185920,2016-03-09,twitter,rateDogs photo,10,None,3715,1414
707411934438625280,2016-03-09,twitter,rateDogs photo,11,pupper,2416,649
707420581654872064,2016-03-09,twitter,rateDogs photo,4,None,2417,752
707610948723478529,2016-03-09,twitter,rateDogs photo,12,None,17969,6956
707629649552134146,2016-03-09,vine,rateDogs vine,10,None,2739,953
707693576495472641,2016-03-09,twitter,rateDogs photo,7,None,3635,1082
707738799544082433,2016-03-10,vine,rateDogs vine,12,None,4346,2676
707741517457260545,2016-03-10,twitter,rateDogs photo,10,None,2643,660
707776935007539200,2016-03-10,twitter,rateDogs photo,11,None,3476,1026
707969809498152960,2016-03-10,twitter,rateDogs photo,11,None,2863,1051
707995814724026368,2016-03-10,twitter,rateDogs photo,12,None,3295,1219
708026248782585858,2016-03-10,twitter,rateDogs video,13,None,4629,2085
708109389455101952,2016-03-11,twitter,rateDogs photo,10,None,2047,585
708119489313951744,2016-03-11,twitter,rateDogs photo,9,None,2847,1059
708130923141795840,2016-03-11,twitter,rateDogs photo,11,None,3594,912
708149363256774660,2016-03-11,twitter,rateDogs photo,10,None,4529,1666
708349470027751425,2016-03-11,twitter,rateDogs photo,11,None,2495,798
708356463048204288,2016-03-11,twitter,rateDogs photo,10,None,3829,1460
708400866336894977,2016-03-11,vine,rateDogs vine,12,None,16963,10948
708469915515297792,2016-03-12,twitter,rateDogs photo,11,None,3265,890
708479650088034305,2016-03-12,twitter,rateDogs photo,13,None,2701,734
708711088997666817,2016-03-12,twitter,rateDogs photo,11,None,2709,793
708738143638450176,2016-03-12,twitter,rateDogs photo,11,None,2903,885
708810915978854401,2016-03-13,twitter,rateDogs photo,10,None,17487,7540
708834316713893888,2016-03-13,twitter,rateDogs photo,10,None,1804,546
708845821941387268,2016-03-13,twitter,rateDogs photo,9,pupper,3150,973
708853462201716736,2016-03-13,vine,rateDogs vine,8,None,1898,708
709042156699303936,2016-03-13,twitter,rateDogs photo,9,None,5041,1783
709158332880297985,2016-03-13,twitter,rateDogs photo,10,None,2172,453
709179584944730112,2016-03-14,vine,rateDogs vine,13,None,2136,730
709198395643068416,2016-03-14,twitter,rateDogs photo,9,None,2556,691
709207347839836162,2016-03-14,twitter,rateDogs photo,11,None,13372,6320
709225125749587968,2016-03-14,twitter,rateDogs photo,11,None,2537,623
709409458133323776,2016-03-14,twitter,rateDogs photo,8,None,2778,755
709449600415961088,2016-03-14,twitter,rateDogs photo,10,None,2356,644
709519240576036864,2016-03-14,twitter,rateDogs photo,9,None,1577,260
709556954897764353,2016-03-15,twitter,rateDogs photo,12,None,3475,1151
709566166965075968,2016-03-15,twitter,rateDogs photo,12,None,3745,1306
709852847387627521,2016-03-15,twitter,rateDogs photo,12,None,3705,1292
709901256215666688,2016-03-16,twitter,rateDogs photo,12,pupper,712,108
709918798883774466,2016-03-16,twitter,rateDogs photo,12,None,3154,1161
710117014656950272,2016-03-16,twitter,rateDogs photo,11,pupper,5819,2149
710140971284037632,2016-03-16,twitter,rateDogs photo,8,None,2930,969
710153181850935296,2016-03-16,twitter,rateDogs photo,11,None,3072,968
710269109699739648,2016-03-17,twitter,rateDogs photo,13,None,2546,1220
710272297844797440,2016-03-17,twitter,rateDogs photo,11,None,4790,1365
710283270106132480,2016-03-17,twitter,rateDogs photo,11,None,2254,559
710296729921429505,2016-03-17,vine,rateDogs vine,12,None,2509,797
710588934686908417,2016-03-17,twitter,rateDogs photo,12,None,4825,2033
710609963652087808,2016-03-17,vine,rateDogs vine,12,None,5079,2540
710658690886586372,2016-03-18,twitter,rateDogs photo,10,pupper,2447,610
710833117892898816,2016-03-18,twitter,rateDogs photo,12,None,2848,583
710844581445812225,2016-03-18,twitter,rateDogs photo,10,None,2696,745
710997087345876993,2016-03-19,twitter,rateDogs photo,12,None,4817,1505
711008018775851008,2016-03-19,twitter,rateDogs photo,11,pupper,3171,674
711306686208872448,2016-03-19,twitter,rateDogs photo,3,None,3505,794
711363825979756544,2016-03-20,twitter,rateDogs photo,11,None,3871,1228
711652651650457602,2016-03-20,twitter,rateDogs photo,9,None,4100,993
711694788429553666,2016-03-20,twitter,rateDogs photo,13,None,34787,19749
711732680602345472,2016-03-21,twitter,rateDogs photo,10,None,9432,4461
711743778164514816,2016-03-21,twitter,rateDogs photo,11,None,3005,1070
711968124745228288,2016-03-21,twitter,rateDogs photo,10,pupper,8520,2498
712065007010385924,2016-03-21,twitter,rateDogs photo,6,None,2401,672
712085617388212225,2016-03-22,twitter,rateDogs photo,11,None,3428,525
712092745624633345,2016-03-22,twitter,rateDogs photo,7,None,3114,973
712097430750289920,2016-03-22,twitter,rateDogs photo,10,None,4017,1118
712309440758808576,2016-03-22,twitter,external twitter post,12,pupper,259,25
712438159032893441,2016-03-23,twitter,rateDogs photo,11,None,5633,1691
712668654853337088,2016-03-23,twitter,rateDogs photo,10,None,4409,1314
712717840512598017,2016-03-23,twitter,rateDogs photo,10,None,13080,5411
712809025985978368,2016-03-24,twitter,rateDogs photo,10,None,19693,7273
713175907180089344,2016-03-25,twitter,rateDogs photo,10,None,4730,1567
713177543487135744,2016-03-25,twitter,rateDogs photo,10,None,7616,3067
713411074226274305,2016-03-25,twitter,rateDogs photo,11,None,4668,1398
713761197720473600,2016-03-26,twitter,rateDogs photo,12,None,5172,1488
713900603437621249,2016-03-27,twitter,rateDogs photo,11,pupper,2993,806
713909862279876608,2016-03-27,vine,rateDogs vine,12,None,2023,592
713919462244790272,2016-03-27,twitter,rateDogs photo,12,None,3465,841
714141408463036416,2016-03-27,twitter,rateDogs photo,10,None,4548,1512
714214115368108032,2016-03-27,twitter,rateDogs photo,13,None,2400,947
714251586676113411,2016-03-28,twitter,rateDogs photo,8,None,3461,911
714258258790387713,2016-03-28,twitter,rateDogs photo,10,None,3176,778
714485234495041536,2016-03-28,vine,rateDogs vine,10,None,2875,1256
714606013974974464,2016-03-29,twitter,rateDogs photo,12,pupper,3830,1008
714631576617938945,2016-03-29,twitter,rateDogs photo,4,None,3462,1081
714957620017307648,2016-03-29,twitter,rateDogs photo,10,None,4375,1536
714962719905021952,2016-03-29,vine,rateDogs vine,12,None,7782,4620
714982300363173890,2016-03-30,twitter,rateDogs photo,9,None,3972,1113
715009755312439296,2016-03-30,twitter,rateDogs photo,12,None,4413,1335
715200624753819648,2016-03-30,twitter,rateDogs photo,12,None,5422,2042
715220193576927233,2016-03-30,twitter,rateDogs photo,10,None,2556,710
715342466308784130,2016-03-31,twitter,rateDogs photo,10,None,3205,739
715360349751484417,2016-03-31,twitter,rateDogs photo,11,None,5787,1701
715680795826982913,2016-03-31,twitter,rateDogs photo,12,None,4571,1751
715696743237730304,2016-04-01,twitter,rateDogs photo,10,None,4131,1394
715704790270025728,2016-04-01,vine,rateDogs vine,11,None,2961,606
715733265223708672,2016-04-01,twitter,rateDogs photo,10,None,4945,1837
715758151270801409,2016-04-01,vine,rateDogs vine,13,None,3953,1539
715928423106027520,2016-04-01,twitter,rateDogs photo,11,None,3380,947
716080869887381504,2016-04-02,twitter,rateDogs photo,11,doggo,5162,1878
716285507865542656,2016-04-02,twitter,rateDogs photo,12,None,2939,1175
716439118184652801,2016-04-03,twitter,rateDogs photo,11,None,2497,234
716447146686459905,2016-04-03,vine,rateDogs vine,13,pupper,13870,6355
716730379797970944,2016-04-03,twitter,external twitter post,12,None,1301,461
716791146589110272,2016-04-04,twitter,rateDogs photo,11,None,5849,1502
716802964044845056,2016-04-04,twitter,rateDogs photo,10,None,4516,1269
717009362452090881,2016-04-04,twitter,rateDogs photo,10,pupper,3459,1054
717047459982213120,2016-04-04,twitter,rateDogs photo,12,None,6630,2054
717421804990701568,2016-04-05,twitter,rateDogs photo,9,None,3338,915
717428917016076293,2016-04-05,vine,rateDogs vine,11,None,1692,491
717537687239008257,2016-04-06,twitter,rateDogs photo,11,None,6095,1995
717790033953034240,2016-04-06,twitter,rateDogs photo,10,pupper,3058,1218
717841801130979328,2016-04-06,twitter,rateDogs photo,11,None,2595,644
718234618122661888,2016-04-08,twitter,rateDogs photo,11,None,4098,1082
718246886998687744,2016-04-08,twitter,rateDogs photo,3,None,2039,539
718454725339934721,2016-04-08,twitter,rateDogs photo,13,None,5152,1628
718460005985447936,2016-04-08,twitter,rateDogs photo,9,None,2866,575
718540630683709445,2016-04-08,twitter,rateDogs photo,10,None,2636,1093
718613305783398402,2016-04-09,twitter,rateDogs photo,11,None,2581,521
718631497683582976,2016-04-09,twitter,rateDogs photo,10,None,20015,8741
718939241951195136,2016-04-09,twitter,rateDogs photo,12,None,5535,1902
718971898235854848,2016-04-10,twitter,rateDogs photo,10,None,3692,1188
719332531645071360,2016-04-11,twitter,rateDogs photo,11,None,3611,1033
719339463458033665,2016-04-11,twitter,rateDogs photo,10,None,4674,1353
719367763014393856,2016-04-11,twitter,rateDogs photo,11,None,2952,799
719551379208073216,2016-04-11,twitter,rateDogs photo,10,None,5347,2095
719704490224398336,2016-04-12,twitter,rateDogs photo,12,pupper,4833,1572
719991154352222208,2016-04-12,twitter,rateDogs photo,10,doggo,5112,1896
720043174954147842,2016-04-13,twitter,rateDogs photo,11,None,5180,2170
720059472081784833,2016-04-13,twitter,rateDogs photo,9,None,4119,1223
720340705894408192,2016-04-13,twitter,rateDogs photo,10,pupper,3037,1051
720389942216527872,2016-04-13,twitter,rateDogs photo,11,None,6788,2731
720415127506415616,2016-04-14,twitter,rateDogs photo,10,None,4363,1610
720775346191278080,2016-04-15,twitter,rateDogs photo,10,None,2623,738
720785406564900865,2016-04-15,twitter,rateDogs photo,12,None,3302,841
721001180231503872,2016-04-15,twitter,rateDogs photo,11,pupper,2675,664
721503162398597120,2016-04-17,twitter,rateDogs photo,11,None,4935,2030
722613351520608256,2016-04-20,twitter,rateDogs photo,12,None,5240,1768
722974582966214656,2016-04-21,twitter,rateDogs photo,13,None,4358,1705
723179728551723008,2016-04-21,twitter,rateDogs photo,8,None,5597,2031
723673163800948736,2016-04-23,twitter,rateDogs photo,10,None,3207,963
723688335806480385,2016-04-23,twitter,rateDogs photo,12,None,8159,3222
723912936180330496,2016-04-23,twitter,rateDogs photo,12,None,4113,1320
724004602748780546,2016-04-23,twitter,rateDogs photo,11,pupper,4433,1714
724046343203856385,2016-04-24,twitter,rateDogs photo,10,None,2818,603
724049859469295616,2016-04-24,twitter,rateDogs photo,10,None,4589,1911
724405726123311104,2016-04-25,twitter,rateDogs photo,10,pupper,5617,1784
724771698126512129,2016-04-26,twitter,rateDogs photo,11,doggo,2504,693
724983749226668032,2016-04-26,twitter,rateDogs photo,12,None,3914,1413
725458796924002305,2016-04-27,twitter,external twitter post,13,None,1490,672
725729321944506368,2016-04-28,twitter,rateDogs photo,12,None,5495,1927
725786712245440512,2016-04-28,twitter,rateDogs photo,11,pupper,4408,1468
725842289046749185,2016-04-29,twitter,rateDogs photo,12,None,7451,2864
726224900189511680,2016-04-30,twitter,rateDogs photo,9,None,4678,1255
726828223124897792,2016-05-01,twitter,rateDogs photo,12,None,3760,1092
726887082820554753,2016-05-01,twitter,rateDogs photo,10,None,4057,1630
726935089318363137,2016-05-02,twitter,rateDogs photo,12,None,7293,2654
727155742655025152,2016-05-02,vine,rateDogs vine,11,None,3854,1429
727175381690781696,2016-05-02,twitter,rateDogs photo,10,None,4100,1483
727286334147182592,2016-05-02,twitter,rateDogs photo,9,None,3220,881
727314416056803329,2016-05-03,twitter,rateDogs photo,11,pupper,3516,809
727524757080539137,2016-05-03,twitter,rateDogs photo,10,pupper,4732,1326
727644517743104000,2016-05-03,twitter,rateDogs photo,13,doggo,6249,1899
727685679342333952,2016-05-04,twitter,rateDogs photo,12,None,3109,690
728015554473250816,2016-05-05,twitter,rateDogs photo,11,pupper,4335,1187
728035342121635841,2016-05-05,twitter,rateDogs photo,12,pupper,4812,1808
728046963732717569,2016-05-05,twitter,rateDogs photo,11,None,4561,1270
728387165835677696,2016-05-06,twitter,rateDogs photo,12,None,3890,1038
728409960103686147,2016-05-06,twitter,rateDogs photo,10,None,5215,2178
728653952833728512,2016-05-06,twitter,rateDogs photo,8,None,3510,1127
728751179681943552,2016-05-07,twitter,rateDogs photo,10,None,2956,735
728760639972315136,2016-05-07,twitter,rateDogs photo,13,None,4948,1840
